"id","year","arousal","cohesivity","creativity","valence","group","life"
"1591721298-8344",1886,0.513688367073,0.553541722739,0.546451295006,0.532346051099,"Before","Dark"
"1591721298-8345",1886,0.595400695321,0.423485725621,0.527598932875,0.651175759256,"Before","Dark"
"1591721298-8346",1886,0.453752618663,0.530214828154,0.456312516979,0.634987248023,"Before","Dark"
"1591721298-8347",1886,0.462409646355,0.541922527253,0.506115988623,0.628821481382,"Before","Dark"
"1591721298-8348",1886,0.448188845078,0.50461108406,0.451381566996,0.519522359322,"Before","Dark"
"1591721298-8349",1886,0.51971960071,0.520574356075,0.534287405951,0.519764317637,"Before","Dark"
"1591721298-8350",1886,0.587871656192,0.152625452345,0.604938700091,0.480161034314,"Before","Dark"
"1591721298-8351",1886,0.573970563672,0.652656390815,0.513070953312,0.603706088119,"Before","Dark"
"1591721298-8352",1886,0.438446992797,0.493443107774,0.503604569627,0.566283076094,"Before","Dark"
"1591721298-8353",1886,0.509724293574,0.646154744007,0.522359627014,0.609079468453,"Before","Dark"
"1591721298-8354",1886,0.490914972383,0.503525119162,0.524487653403,0.464099425758,"Before","Dark"
"1591721298-8355",1886,0.402661799842,0.54621182053,0.452759471494,0.638608139942,"Before","Dark"
"1591721298-8356",1886,0.478245244744,0.549975390615,0.436984459483,0.589484982372,"Before","Dark"
"1591721298-8357",1886,0.455893232085,0.433533859808,0.347080761866,0.371175354446,"Before","Dark"
"1591721298-8358",1886,0.534658096541,0.469021753714,0.571695653529,0.555852105833,"Before","Dark"
"1591721298-8359",1886,0.559723142818,0.436719711307,0.458637676262,0.519141139635,"Before","Dark"
"1591721298-8360",1886,0.645992575417,0.502190816662,0.624257285097,0.721918061725,"Before","Dark"
"1591721298-8361",1886,0.506699833628,0.490498491078,0.417990074768,0.485124210423,"Before","Dark"
"1591721298-8362",1886,0.475923582719,0.40019248478,0.415248186555,0.306904953759,"Before","Dark"
"1591721298-8363",1886,0.520592946267,0.393856928051,0.461110907808,0.311903503446,"Before","Dark"
"1591721298-8364",1886,0.439876844218,0.725434986557,0.402800253255,0.527152136265,"Before","Dark"
"1591721298-8365",1886,0.466394833278,0.39474990161,0.416131408652,0.307890073278,"Before","Dark"
"1591721298-8366",1886,0.550201556559,0.42799772502,0.435273099224,0.378633425827,"Before","Dark"
"1591721298-8367",1886,0.479270691837,0.501086686679,0.513328925113,0.475675531773,"Before","Dark"
"1591721298-8368",1886,0.480686767345,0.492445444743,0.461594853778,0.472882350411,"Before","Dark"
"1591721298-8369",1886,0.422110657211,0.618456923114,0.455514058094,0.633186190238,"Before","Dark"
"1591721298-8370",1886,0.463989063076,0.582830522038,0.415061864882,0.552550656984,"Before","Dark"
"1591721298-8371",1886,0.536027652306,0.573815615932,0.520935847986,0.622694990329,"Before","Dark"
"1591721298-8372",1886,0.523358226687,0.551085624177,0.497673666159,0.536476925854,"Before","Dark"
"1591721298-8373",1886,0.504729573534,0.529242447777,0.510412268907,0.580083469963,"Before","Dark"
"1591721298-8374",1886,0.446897133951,0.56868459164,0.485838836066,0.511518661979,"Before","Dark"
"1591721298-8375",1886,0.45290002576,0.499089126807,0.434127699386,0.607687647414,"Before","Dark"
"1591721298-8376",1886,0.516402598364,0.585713256085,0.473384328769,0.616681561241,"Before","Dark"
"1591721298-8377",1886,0.496127083057,0.545711403926,0.474547610677,0.613681152405,"Before","Dark"
"1591721298-8378",1886,0.569784174893,0.641416907897,0.474829787764,0.648817243342,"Before","Dark"
"1591721298-8379",1886,0.485131149928,0.570148801001,0.481083237646,0.61720773752,"Before","Dark"
"1591721298-8380",1886,0.469645599486,0.501717551755,0.526043702319,0.484443276481,"Before","Dark"
"1591721298-8381",1886,0.501115464987,0.613831268276,0.50616028776,0.71708631199,"Before","Dark"
"1591721298-8382",1886,0.380713654577,0.543368415288,0.437169570378,0.519838436075,"Before","Dark"
"1591721298-8383",1886,0.425602658571,0.583208520675,0.382828131075,0.549908578307,"Before","Dark"
"1591721298-8384",1886,0.411083266644,0.582652700034,0.418081302422,0.539244570841,"Before","Dark"
"1591721298-8385",1886,0.478479967918,0.469836756524,0.483352636118,0.502588678471,"Before","Dark"
"1591721298-8386",1886,0.585809203533,0.568341509021,0.52418287419,0.708703215996,"Before","Dark"
"1591721298-8387",1886,0.482885289482,0.513990146509,0.475711615471,0.522216841788,"Before","Dark"
"1591721298-8388",1886,0.481147886536,0.625539205914,0.467577541065,0.532593085595,"Before","Dark"
"1591721298-8389",1886,0.517635572178,0.536036665417,0.565535105378,0.600351973869,"Before","Dark"
"1591721298-8390",1886,0.504103554991,0.541477906205,0.402545762698,0.5410838093,"Before","Dark"
"1591721298-8391",1886,0.419324144064,0.476476603921,0.353365328854,0.535148650022,"Before","Dark"
"1591721298-8392",1886,0.435957417017,0.504072389504,0.352428833268,0.444446106777,"Before","Dark"
"1591721298-8393",1886,0.45171132396,0.456703726611,0.467466300814,0.375050569426,"Before","Dark"
"1591721298-8394",1886,0.5558142034,0.452166637397,0.45620707481,0.599274178229,"Before","Dark"
"1591721298-8395",1886,0.491633655671,0.565278697443,0.389139980809,0.541276945963,"Before","Dark"
"1591721298-8396",1886,0.500007430518,0.542378148837,0.46442895039,0.541661559032,"Before","Dark"
"1591721298-8397",1886,0.608499674402,0.370585529236,0.564213855415,0.409116868292,"Before","Dark"
"1591721298-8398",1886,0.572644403613,0.538046143601,0.464498201281,0.548442428439,"Before","Dark"
"1591721298-8399",1886,0.499463356643,0.515770282897,0.549464454857,0.554502127939,"Before","Dark"
"1591721298-8400",1886,0.619170012016,0.6049669126,0.524967655701,0.600561234351,"Before","Dark"
"1591721298-8401",1886,0.613816964647,0.645890806321,0.567026070748,0.542397686673,"Before","Dark"
"1591721298-8402",1886,0.545432058906,0.566549827145,0.557989577152,0.553704496444,"Before","Dark"
"1591721298-8403",1886,0.427226115032,0.554802327524,0.508100706505,0.553439709315,"Before","Dark"
"1591721298-8404",1886,0.505572811862,0.539472431683,0.500458031264,0.606587468332,"Before","Dark"
"1591721298-8405",1886,0.503956525459,0.595956559478,0.439261819283,0.57260647669,"Before","Dark"
"1591721298-8406",1886,0.462428768955,0.482516308586,0.495548964695,0.406148261483,"Before","Dark"
"1591721298-8407",1886,0.482090002017,0.380652458774,0.485091847371,0.367448421038,"Before","Dark"
"1591721298-8408",1886,0.471740038021,0.64248961744,0.5801434137,0.590987474591,"Before","Dark"
"1591721298-8409",1886,0.474440127969,0.691752638102,0.552014019563,0.617228210852,"Before","Dark"
"1591721298-8410",1886,0.589804292278,0.56699207398,0.59193487453,0.619239817123,"Before","Dark"
"1591721298-8411",1886,0.542159264953,0.540939729569,0.538972241552,0.5335218519,"Before","Dark"
"1591721298-8412",1886,0.350598792187,0.529476218094,0.459431000103,0.620531923107,"Before","Dark"
"1591721298-8413",1886,0.589302680783,0.534254766461,0.605230192149,0.52167996655,"Before","Dark"
"1591721298-8414",1886,0.408347692209,0.566687335894,0.478015229705,0.486080096921,"Before","Dark"
"1591721298-8415",1886,0.430002149171,0.53656862722,0.446217938786,0.379267318272,"Before","Dark"
"1591721298-8416",1886,0.49757575395,0.594016396237,0.474780533391,0.383532212568,"Before","Dark"
"1591721298-8417",1887,0.509738946045,0.488224481795,0.499744185398,0.471244261357,"Before","Dark"
"1591721298-8418",1887,0.47288411467,0.565376720313,0.397565817262,0.373484209716,"Before","Dark"
"1591721298-8419",1887,0.406536527484,0.542493401637,0.428683458176,0.399195720885,"Before","Dark"
"1591721298-8420",1887,0.440540548462,0.581156908027,0.39481363071,0.459871999703,"Before","Dark"
"1591721298-8421",1887,0.440708948471,0.554607878386,0.357117417294,0.392233559799,"Before","Dark"
"1591721298-8422",1887,0.449342350625,0.605674469275,0.325236679891,0.48942151803,"Before","Dark"
"1591721298-8423",1887,0.391267162249,0.586240443663,0.431021031174,0.449618279948,"Before","Dark"
"1591721298-8424",1887,0.484404123984,0.593818100111,0.443066705981,0.518941164382,"Before","Dark"
"1591721298-8425",1887,0.410262519951,0.514053463867,0.474343511847,0.479637896808,"Before","Dark"
"1591721298-8426",1887,0.523430753519,0.466135521505,0.601690518507,0.513449057255,"Before","Dark"
"1591721298-8427",1887,0.4699357642,0.65513006996,0.468124414645,0.466658086394,"Before","Dark"
"1591721298-8428",1887,0.447321925181,0.532149653974,0.543881640145,0.439821421202,"Before","Dark"
"1591721298-8429",1887,0.572186230117,0.525703727183,0.537846391405,0.435813235784,"Before","Dark"
"1591721298-8430",1887,0.659374084052,0.567753856385,0.622825473289,0.505678483437,"Before","Dark"
"1591721298-8431",1887,0.602839706804,0.435815812012,0.524425764836,0.492063385174,"Before","Dark"
"1591721298-8432",1887,0.467518800634,0.457635645777,0.508770505376,0.543802625324,"Before","Dark"
"1591721298-8433",1887,0.497627388748,0.450315205351,0.464230419632,0.507683035708,"Before","Dark"
"1591721298-8434",1887,0.539396680322,0.606110278238,0.544730066401,0.631769884458,"Before","Dark"
"1591721298-8435",1887,0.683401157004,0.496345172753,0.566408235151,0.66033390888,"Before","Dark"
"1591721298-8436",1887,0.430131225126,0.559123727078,0.44551083923,0.554968859636,"Before","Dark"
"1591721298-8437",1887,0.476624023623,0.428604034241,0.425746667742,0.374194511194,"Before","Dark"
"1591721298-8438",1887,0.493136722271,0.467495816929,0.554936146681,0.469607387414,"Before","Dark"
"1591721298-8439",1887,0.428615500867,0.612623477354,0.388226565749,0.559149904308,"Before","Dark"
"1591721298-8440",1887,0.455085530182,0.495652190337,0.424415270247,0.493577034382,"Before","Dark"
"1591721298-8441",1887,0.488570545062,0.462502920393,0.406330717714,0.445346070546,"Before","Dark"
"1591721298-8442",1887,0.455468764548,0.580361416701,0.416164103575,0.592388476792,"Before","Dark"
"1591721298-8443",1887,0.503183630646,0.588717016791,0.378260795683,0.386482625034,"Before","Dark"
"1591721298-8444",1887,0.478746287144,0.472498744557,0.42396308421,0.351161703297,"Before","Dark"
"1591721298-8445",1887,0.446916658813,0.602430142333,0.475393873403,0.394728751166,"Before","Dark"
"1591721298-8446",1887,0.404524909799,0.431557312439,0.438697747356,0.430952934636,"Before","Dark"
"1591721298-8447",1887,0.478388744058,0.461669520451,0.600252483911,0.528844014034,"Before","Dark"
"1591721298-8448",1887,0.414099776217,0.570686401284,0.348912093792,0.496927996698,"Before","Dark"
"1591721298-8449",1887,0.370754189071,0.699098682865,0.402078753299,0.547445776583,"Before","Dark"
"1591721298-8450",1887,0.494795657286,0.600776903692,0.454711054375,0.600019777328,"Before","Dark"
"1591721298-8451",1887,0.496771747397,0.466349602101,0.517346199232,0.443671014233,"Before","Dark"
"1591721298-8452",1887,0.535963506724,0.538159927662,0.560937680557,0.643488643244,"Before","Dark"
"1591721298-8453",1887,0.441094213249,0.549737961296,0.605895680609,0.556875778611,"Before","Dark"
"1591721298-8454",1887,0.600846785978,0.452313915606,0.633563396082,0.617318251977,"Before","Dark"
"1591721298-8455",1887,0.462667192762,0.540065786989,0.477952548352,0.591068234242,"Before","Dark"
"1591721298-8456",1887,0.497880389772,0.508850815204,0.594099216509,0.689676937506,"Before","Dark"
"1591721298-8457",1887,0.525780312777,0.518238203548,0.542965720291,0.55568520847,"Before","Dark"
"1591721298-8458",1887,0.510071693342,0.52230833861,0.57326492515,0.701171736232,"Before","Dark"
"1591721298-8459",1887,0.506585561131,0.591517768581,0.486493702614,0.492515849426,"Before","Dark"
"1591721298-8460",1887,0.498748445681,0.543379244366,0.566940408719,0.539273466998,"Before","Dark"
"1591721298-8461",1887,0.528117827409,0.465389299463,0.525990580223,0.525983275682,"Before","Dark"
"1591721298-8462",1887,0.534200674313,0.549166081866,0.607690445123,0.664238361677,"Before","Dark"
"1591721298-8463",1887,0.47754536806,0.578266331838,0.546793600663,0.591440647049,"Before","Dark"
"1591721298-8464",1887,0.548641750792,0.60051394166,0.53788229586,0.633706666116,"Before","Dark"
"1591721298-8465",1887,0.630094911406,0.535925143777,0.506306135226,0.687792977088,"Before","Dark"
"1591721298-8466",1887,0.489214386603,0.645085130729,0.568017903319,0.604594564512,"Before","Dark"
"1591721298-8467",1887,0.431594296001,0.516110417882,0.492181200762,0.525674222331,"Before","Dark"
"1591721298-8468",1887,0.474812125735,0.585879888023,0.517594859708,0.692045105366,"Before","Dark"
"1591721298-8469",1887,0.480917819892,0.578110996844,0.535103585139,0.608448356444,"Before","Dark"
"1591721298-8470",1887,0.552442251442,0.578377547009,0.58540264567,0.620705194101,"Before","Dark"
"1591721298-8471",1887,0.559641659441,0.445606570205,0.612909987339,0.607758098463,"Before","Dark"
"1591721298-8472",1887,0.620521389851,0.575368084494,0.636576125809,0.659491683036,"Before","Dark"
"1591721298-8473",1887,0.475108256834,0.443521357605,0.51749646121,0.588025772266,"Before","Dark"
"1591721298-8474",1887,0.462081076363,0.460458595631,0.507519894988,0.600493304653,"Before","Dark"
"1591721298-8475",1887,0.521281706988,0.521651902245,0.465064663331,0.561704672185,"Before","Dark"
"1591721298-8476",1887,0.541084143288,0.620458267772,0.547498756985,0.69028057608,"Before","Dark"
"1591721298-8477",1887,0.526765588345,0.664510627866,0.504221758479,0.618986256519,"Before","Dark"
"1591721298-8478",1887,0.540377635821,0.584660022993,0.527902032277,0.698597101002,"Before","Dark"
"1591721298-8479",1887,0.433636489828,0.558014604851,0.500780415496,0.591968423488,"Before","Dark"
"1591721298-8480",1887,0.478451314549,0.582201596321,0.534425773846,0.605638809893,"Before","Dark"
"1591721298-8481",1887,0.514956552538,0.564904915878,0.563710553118,0.764696962996,"Before","Dark"
"1591721298-8482",1887,0.450039493571,0.380810631002,0.523443458217,0.575398312379,"Before","Dark"
"1591721298-8483",1887,0.545601918921,0.385929822728,0.473460540124,0.638491082457,"Before","Dark"
"1591721298-8484",1887,0.498767812863,0.507498782934,0.553429129937,0.650325967792,"Before","Dark"
"1591721298-8485",1887,0.45019325014,0.665409086491,0.462017695073,0.689088632924,"Before","Dark"
"1591721298-8486",1887,0.483830825531,0.539963787178,0.541159388204,0.585896810076,"Before","Dark"
"1591721298-8487",1887,0.453398387808,0.592619647345,0.5267080618,0.537802154957,"Before","Dark"
"1591721298-8488",1887,0.54743271673,0.413752554108,0.618021373422,0.466619307489,"Before","Dark"
"1591721298-8489",1887,0.408770721114,0.569230649183,0.40857154514,0.632132742103,"Before","Dark"
"1591721298-8490",1887,0.494081945075,0.605533602013,0.518089862436,0.5564103193,"Before","Dark"
"1591721298-8491",1887,0.514632577728,0.447681814157,0.463047943872,0.642763472632,"Before","Dark"
"1591721298-8492",1887,0.52462602542,0.583416737887,0.463747595516,0.713206961787,"Before","Dark"
"1591721298-8493",1887,0.648909939462,0.424032224823,0.629097271248,0.591178731681,"Before","Dark"
"1591721298-8494",1887,0.536186743435,0.601725374402,0.600754278173,0.593421624032,"Before","Dark"
"1591721298-8495",1887,0.60740849445,0.436471592434,0.597639909306,0.502710045647,"Before","Dark"
"1591721298-8496",1887,0.585218373387,0.489976320087,0.492242066189,0.369996457414,"Before","Dark"
"1591721298-8497",1887,0.480348318418,0.555999138549,0.470135330643,0.466103310649,"Before","Dark"
"1591721298-8498",1887,0.511958528312,0.523973280906,0.564074283689,0.491883712341,"Before","Dark"
"1591721298-8499",1887,0.474885600007,0.583680777926,0.512498334571,0.431958295601,"Before","Dark"
"1591721298-8500",1887,0.572255357578,0.464528926995,0.568724805236,0.397950034189,"Before","Dark"
"1591721298-8501",1887,0.557898531597,0.584353738292,0.574291595834,0.517311076909,"Before","Dark"
"1591721298-8502",1887,0.553562069545,0.441368795511,0.612063926274,0.556282626881,"Before","Dark"
"1591721298-8503",1887,0.462175405161,0.540615085703,0.578957744426,0.601512392739,"Before","Dark"
"1591721298-8504",1887,0.508476255796,0.503345326714,0.509470602999,0.445547559622,"Before","Dark"
"1591721298-8505",1887,0.498392809516,0.449543459219,0.539968914821,0.42296111505,"Before","Dark"
"1591721298-8506",1887,0.478026039159,0.57822219009,0.497445049677,0.688350713849,"Before","Dark"
"1591721298-8507",1887,0.472922794003,0.553335103484,0.55512901744,0.49994287502,"Before","Dark"
"1591721298-8508",1887,0.47316350387,0.387679408979,0.514934424271,0.516586250521,"Before","Dark"
"1591721298-8509",1887,0.49462725158,0.424605703824,0.51030643345,0.556631066456,"Before","Dark"
"1591721298-8510",1887,0.561726359079,0.545894048698,0.617755981283,0.652704796239,"Before","Dark"
"1591721298-8511",1887,0.529502284184,0.509466935628,0.510141982704,0.587678064496,"Before","Dark"
"1591721298-8512",1887,0.505140010167,0.45246586786,0.599914859961,0.547124800524,"Before","Dark"
"1591721298-8513",1887,0.49089757269,0.405244249707,0.641748862271,0.584603931104,"Before","Dark"
"1591721298-8514",1887,0.410160854878,0.429400343727,0.581566001849,0.673527262187,"Before","Dark"
"1591721298-8515",1887,0.481029195608,0.482623731865,0.62871907875,0.691583524872,"Before","Dark"
"1591721298-8516",1887,0.551534787655,0.606564927042,0.542556969883,0.680642290764,"Before","Dark"
"1591721298-8517",1887,0.565399665172,0.462304333029,0.574543683014,0.60426256225,"Before","Dark"
"1591721298-8518",1887,0.497762499837,0.544672948546,0.507787138437,0.611836693054,"Before","Dark"
"1591721298-8519",1887,0.445134950524,0.568589453302,0.461613627713,0.638119433774,"Before","Dark"
"1591721298-8520",1887,0.666652794006,0.642853159016,0.659748991797,0.715710576067,"Before","Dark"
"1591721298-8521",1887,0.449336620155,0.349211322916,0.421595047438,0.379446410532,"Before","Dark"
"1591721298-8522",1887,0.529899011048,0.459336219041,0.561635618125,0.555267488603,"Before","Dark"
"1591721298-8523",1887,0.61825764716,0.43356507638,0.612119079957,0.384437719114,"Before","Dark"
"1591721298-8524",1887,0.605931679978,0.376293013478,0.581816811027,0.550703087536,"Before","Dark"
"1591721298-8525",1887,0.476400379154,0.501201692503,0.568052781805,0.551366054747,"Before","Dark"
"1591721298-8526",1887,0.500847368358,0.363213409905,0.46305155106,0.329465462493,"Before","Dark"
"1591721298-8527",1887,0.52213168019,0.459163841369,0.564168101353,0.46889995268,"Before","Dark"
"1591721298-8528",1887,0.542503860566,0.550720435947,0.544291994293,0.600047480533,"Before","Dark"
"1591721298-8529",1887,0.426914369127,0.539402110003,0.376164267747,0.538334016532,"Before","Dark"
"1591721298-8530",1887,0.518040027212,0.58001222823,0.518134922835,0.64327743897,"Before","Dark"
"1591721298-8531",1887,0.499959234634,0.315315297338,0.456035957661,0.442274147341,"Before","Dark"
"1591721298-8532",1887,0.503838322396,0.445759433688,0.526037117198,0.524044608927,"Before","Dark"
"1591721298-8533",1887,0.490996901524,0.612230789791,0.315826074092,0.513878413798,"Before","Dark"
"1591721298-8534",1887,0.532858973475,0.577114062525,0.392132893316,0.515643035775,"Before","Dark"
"1591721298-8535",1887,0.376400413841,0.570049063633,0.453727339358,0.498660110219,"Before","Dark"
"1591721298-8536",1887,0.435176166728,0.601983521643,0.406324568186,0.520609415213,"Before","Dark"
"1591721298-8537",1887,0.454278960467,0.497239707485,0.50851066379,0.452055646379,"Before","Dark"
"1591721298-8538",1887,0.547892697489,0.424805715667,0.57948304421,0.425512609608,"Before","Dark"
"1591721298-8539",1887,0.613187732718,0.413441358923,0.475474118621,0.340150340724,"Before","Dark"
"1591721298-8540",1887,0.497616446906,0.471378929124,0.517869012938,0.432169584514,"Before","Dark"
"1591721298-8541",1887,0.539049154832,0.617376983219,0.563136388207,0.660899576844,"Before","Dark"
"1591721298-8542",1887,0.545573408827,0.415436379695,0.608013425561,0.561801711443,"Before","Dark"
"1591721298-8543",1887,0.46952816498,0.499135435171,0.527575168681,0.479780055871,"Before","Dark"
"1591721298-8544",1887,0.528159710646,0.444810428291,0.560262977796,0.522992533439,"Before","Dark"
"1591721298-8545",1887,0.570468691489,0.528549311022,0.635361672654,0.574951613499,"Before","Dark"
"1591721298-8546",1887,0.456277070115,0.573490324395,0.401920561588,0.469411936441,"Before","Dark"
"1591721298-8547",1888,0.556762280317,0.543227520989,0.507666669102,0.510213964218,"After","France"
"1591721298-8548",1888,0.439095346424,0.538929008365,0.44404974581,0.514554568345,"After","France"
"1591721298-8549",1888,0.461120846226,0.553492605484,0.52249729049,0.618833516388,"After","France"
"1591721298-8550",1888,0.539698640497,0.50145947989,0.624582378921,0.560816504196,"After","France"
"1591721298-8551",1888,0.452314802871,0.528253291645,0.52627311369,0.592450941266,"After","France"
"1591721298-8552",1888,0.47530448367,0.579934012157,0.520070837433,0.588206590778,"After","France"
"1591721298-8553",1888,0.454784987276,0.646623919718,0.437958153346,0.618522403583,"After","France"
"1591721298-8554",1888,0.429831825555,0.608916583849,0.453153053007,0.640920462311,"After","France"
"1591721298-8555",1888,0.36594084906,0.65513733108,0.475496362706,0.503845010572,"After","France"
"1591721298-8556",1888,0.438096554856,0.585963532174,0.298392352251,0.482696315229,"After","France"
"1591721298-8557",1888,0.472747170733,0.536717229907,0.555513664459,0.583975108384,"After","France"
"1591721298-8558",1888,0.546399447594,0.57209836136,0.486944051815,0.639231281113,"After","France"
"1591721298-8559",1888,0.481994488749,0.594110212247,0.582425287454,0.602950414989,"After","France"
"1591721298-8560",1888,0.574567544914,0.517155264681,0.567706240626,0.665736761738,"After","France"
"1591721298-8561",1888,0.479597076582,0.633606250421,0.4864504178,0.566329432384,"After","France"
"1591721298-8562",1888,0.525546465054,0.520081768283,0.565097736748,0.730780542576,"After","France"
"1591721298-8563",1888,0.46722111249,0.577298235041,0.529879363579,0.583003364321,"After","France"
"1591721298-8564",1888,0.567470291871,0.498709565094,0.633232504318,0.666955757312,"After","France"
"1591721298-8565",1888,0.486406329978,0.564415637757,0.543998002351,0.6680910398,"After","France"
"1591721298-8566",1888,0.428239009302,0.416500193599,0.509242789759,0.572201644816,"After","France"
"1591721298-8567",1888,0.397478778601,0.442292532304,0.501461645204,0.559153896871,"After","France"
"1591721298-8568",1888,0.488256656576,0.550134409995,0.509141741883,0.661242234701,"After","France"
"1591721298-8569",1888,0.541519574092,0.55104960514,0.562089242085,0.716088127904,"After","France"
"1591721298-8570",1888,0.518682379241,0.678956611397,0.527457627687,0.70410172623,"After","France"
"1591721298-8571",1888,0.59151495424,0.65531907005,0.591293380819,0.64016879655,"After","France"
"1591721298-8572",1888,0.542078619229,0.515586326576,0.586554465177,0.636389062913,"After","France"
"1591721298-8573",1888,0.528300715054,0.540042481355,0.535506479706,0.620065582836,"After","France"
"1591721298-8574",1888,0.491077388672,0.549288505971,0.558385703694,0.65393837672,"After","France"
"1591721298-8575",1888,0.662219832248,0.428120766222,0.593492185003,0.609958232044,"After","France"
"1591721298-8576",1888,0.517143986716,0.600166831462,0.596861358729,0.674445258415,"After","France"
"1591721298-8577",1888,0.651841482016,0.525653009368,0.622608403076,0.678409862833,"After","France"
"1591721298-8578",1888,0.486425053669,0.543889706275,0.59148723093,0.579306491297,"After","France"
"1591721298-8579",1888,0.576279613493,0.568060161652,0.541299697038,0.672525232403,"After","France"
"1591721298-8580",1888,0.432382253416,0.634931438822,0.502797222303,0.628597126314,"After","France"
"1591721298-8581",1888,0.624186776695,0.557680006943,0.547723592426,0.650235036031,"After","France"
"1591721298-8582",1888,0.607383364687,0.685222371572,0.582948286025,0.57152722426,"After","France"
"1591721298-8583",1888,0.619249591184,0.635837228667,0.564296933619,0.698870390186,"After","France"
"1591721298-8584",1888,0.534084681464,0.596008055987,0.45832150666,0.624063358618,"After","France"
"1591721298-8585",1888,0.47907473444,0.619206690742,0.431820516569,0.604355198028,"After","France"
"1591721298-8586",1888,0.515356902619,0.545500611945,0.469788030352,0.558971633572,"After","France"
"1591721298-8587",1888,0.450012470068,0.710994929399,0.440977338765,0.582500409529,"After","France"
"1591721298-8588",1888,0.416551627454,0.513978328817,0.408340319814,0.521172318887,"After","France"
"1591721298-8589",1888,0.555370984923,0.598351158339,0.562913342615,0.668148827547,"After","France"
"1591721298-8590",1888,0.570654708307,0.441065790034,0.5746151122,0.644909617734,"After","France"
"1591721298-8591",1888,0.611723264599,0.620542512677,0.698095521107,0.825311746498,"After","France"
"1591721298-8592",1888,0.607269223205,0.579340465713,0.584720760129,0.718967378651,"After","France"
"1591721298-8593",1888,0.667346497455,0.543783803619,0.563389595546,0.620156251741,"After","France"
"1591721298-8594",1888,0.569258586643,0.39267007622,0.580507064988,0.559095480349,"After","France"
"1591721298-8595",1888,0.496071506609,0.647046650719,0.590572028454,0.564676602852,"After","France"
"1591721298-8596",1888,0.569101174371,0.610376832886,0.61103448303,0.608047054866,"After","France"
"1591721298-8597",1888,0.636385327891,0.54859750003,0.581910516897,0.731694646462,"After","France"
"1591721298-8598",1888,0.582067511819,0.28812857897,0.430764661804,0.397287466095,"After","France"
"1591721298-8599",1888,0.534150807573,0.582708986529,0.591808044669,0.645690240176,"After","France"
"1591721298-8600",1888,0.653725022846,0.471733603767,0.725960413491,0.661221725834,"After","France"
"1591721298-8601",1888,0.562202412506,0.562126774459,0.523371171591,0.60531359358,"After","France"
"1591721298-8602",1888,0.515561110928,0.56757021466,0.607042148737,0.718220059242,"After","France"
"1591721298-8603",1888,0.468873148396,0.506545326686,0.587866461474,0.603671109145,"After","France"
"1591721298-8604",1888,0.534020398024,0.560605580275,0.487121461965,0.655418142603,"After","France"
"1591721298-8605",1888,0.399468748226,0.544981606946,0.459237488106,0.706863948174,"After","France"
"1591721298-8606",1888,0.462515326054,0.494802821167,0.565569774455,0.558842332191,"After","France"
"1591721298-8607",1888,0.446406553627,0.483223419071,0.484978777637,0.626758480923,"After","France"
"1591721298-8608",1888,0.523777315763,0.380771937707,0.576585220259,0.574002384749,"After","France"
"1591721298-8609",1888,0.540231002206,0.507178668682,0.523354071284,0.51735228472,"After","France"
"1591721298-8610",1888,0.464333204761,0.389416343566,0.48467339,0.433423655003,"After","France"
"1591721298-8611",1888,0.568474376066,0.41614874111,0.510743265149,0.615345643553,"After","France"
"1591721298-8612",1888,0.580681070625,0.510465745228,0.572591056554,0.62492427805,"After","France"
"1591721298-8613",1888,0.685410276841,0.335333492733,0.704548240089,0.658360066209,"After","France"
"1591721298-8614",1888,0.578088570528,0.555889225581,0.542586445227,0.627902219665,"After","France"
"1591721298-8615",1888,0.51963823195,0.599293245584,0.550372897477,0.740479002902,"After","France"
"1591721298-8616",1888,0.561348062052,0.516660684872,0.59848674826,0.737705022966,"After","France"
"1591721298-8617",1888,0.52291254205,0.531324902284,0.544557926506,0.669584386072,"After","France"
"1591721298-8618",1888,0.520027125531,0.598254275257,0.509034111588,0.567547197836,"After","France"
"1591721298-8619",1888,0.523053767129,0.579581273496,0.450456148429,0.459346789765,"After","France"
"1591721298-8620",1888,0.542242125726,0.55245614644,0.487927096201,0.497768181189,"After","France"
"1591721298-8621",1888,0.625117134787,0.32318726579,0.706664250603,0.682259719194,"After","France"
"1591721298-8622",1888,0.590649094278,0.458564079563,0.524504668515,0.420216743722,"After","France"
"1591721298-8623",1888,0.451704793205,0.235327022711,0.587912835765,0.461457223129,"After","France"
"1591721298-8624",1888,0.503771849986,0.411538579018,0.503533534744,0.564341816056,"After","France"
"1591721298-8625",1888,0.622032649599,0.536026312871,0.552545626086,0.610091003915,"After","France"
"1591721298-8626",1888,0.613635021726,0.532363129972,0.633311549334,0.643969152114,"After","France"
"1591721298-8627",1888,0.621807188545,0.610821922825,0.616891176978,0.653531764515,"After","France"
"1591721298-8628",1888,0.542488963288,0.56279332044,0.493060820662,0.65751596466,"After","France"
"1591721298-8629",1888,0.61102127356,0.509209673935,0.544816545877,0.590368402372,"After","France"
"1591721298-8630",1888,0.533576026833,0.492029314978,0.588206174705,0.581907314392,"After","France"
"1591721298-8631",1888,0.497636087208,0.585113306155,0.457523966913,0.546014375409,"After","France"
"1591721298-8632",1888,0.528987753426,0.571920569005,0.546075756063,0.548202138798,"After","France"
"1591721298-8633",1888,0.537900703677,0.479225012578,0.555442735047,0.579165081308,"After","France"
